,day_year,day_week,week,borough,fhv,2019_night,2019_morn,2019_arvo,2019_even,2020_night,2020_morn,2020_arvo,2020_even,total_case_count,total_probable_case_count,total_hospitalized_count,total_death_count,total_probable_death_count,total_case_count_7day_avg,total_all_case_count_7day_avg,total_hospitalized_count_7day_avg,total_death_count_7day_avg,total_all_death_count_7day_avg,borough_case_count,borough_probable_case_count,borough_hospitalized_count,borough_death_count,borough_probable_death_count,borough_case_count_7day_avg,borough_all_case_count_7day_avg,borough_hospitalized_count_7day_avg,borough_death_count_7day_avg,borough_all_death_count_7day_avg,pre_k_schools,elementary_schools,middle_schools,high_schools,construction,offices,phase_1,restaurants,outdoor_dining,phase_2,phase_3,phase_4,large_capacity_public,gatherings,broadway,movies,stadium_capcity,indoor_religious,curfew
357,67,6,9,3,1,34362,39784,54952,73173,36152,48556,67371,83665,7,0,8,0,0,3,3,6,0,0,3,0,4,0,0,1,1,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
358,67,6,9,4,0,0,4,10,2,0,2,0,0,7,0,8,0,0,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
359,67,6,9,4,1,2307,3192,4662,5541,2834,4339,5826,6512,7,0,8,0,0,3,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
360,68,0,10,0,0,207,505,538,249,148,83,185,149,21,0,18,0,0,6,6,8,0,0,3,0,5,0,0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
361,68,0,10,0,1,33357,25123,39025,42068,36285,30955,48516,54867,21,0,18,0,0,6,6,8,0,0,3,0,5,0,0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
362,68,0,10,1,0,4839,1953,3586,2784,3118,786,2186,2291,21,0,18,0,0,6,6,8,0,0,5,0,8,0,0,2,2,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
363,68,0,10,1,1,79979,64591,96319,87412,84468,67000,109580,103952,21,0,18,0,0,6,6,8,0,0,5,0,8,0,0,2,2,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
364,68,0,10,2,0,59459,50603,101717,60696,48480,35147,73788,50870,21,0,18,0,0,6,6,8,0,0,6,0,1,0,0,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
365,68,0,10,2,1,97891,100134,158745,119759,94821,77304,135891,115743,21,0,18,0,0,6,6,8,0,0,6,0,1,0,0,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
366,68,0,10,3,0,2280,1086,1615,1626,1563,527,939,1032,21,0,18,0,0,6,6,8,0,0,6,0,4,0,0,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
367,68,0,10,3,1,40663,35727,49660,43709,43911,38595,54418,52481,21,0,18,0,0,6,6,8,0,0,6,0,4,0,0,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
368,68,0,10,4,0,1,1,4,1,1,1,0,0,21,0,18,0,0,6,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
369,68,0,10,4,1,2890,2553,3589,2740,3297,3378,4645,3615,21,0,18,0,0,6,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
370,69,1,10,0,0,97,834,756,427,65,166,192,235,57,0,38,0,0,15,15,14,0,0,4,0,8,0,0,1,1,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
371,69,1,10,0,1,13296,40269,36051,35983,17458,54020,48685,46668,57,0,38,0,0,15,15,14,0,0,4,0,8,0,0,1,1,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
372,69,1,10,1,0,575,3041,3407,5066,401,1249,1569,3336,57,0,38,0,0,15,15,14,0,0,16,0,11,0,0,4,4,4,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
373,69,1,10,1,1,24033,72926,67846,82475,27223,84444,81775,95780,57,0,38,0,0,15,15,14,0,0,16,0,11,0,0,4,4,4,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
374,69,1,10,2,0,9170,87312,91271,102408,7303,73084,73753,77571,57,0,38,0,0,15,15,14,0,0,24,0,10,0,0,5,5,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
375,69,1,10,2,1,25767,108940,107357,129504,26061,112101,106387,124753,57,0,38,0,0,15,15,14,0,0,24,0,10,0,0,5,5,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
376,69,1,10,3,0,566,1651,1790,2634,398,860,922,1688,57,0,38,0,0,15,15,14,0,0,10,0,7,0,0,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
377,69,1,10,3,1,15701,48286,39982,41094,18194,56569,47922,46614,57,0,38,0,0,15,15,14,0,0,10,0,7,0,0,3,3,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
378,69,1,10,4,0,0,2,6,1,1,1,0,6,57,0,38,0,0,15,15,14,0,0,3,0,2,0,0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
379,69,1,10,4,1,851,4229,4344,3090,1232,5828,5661,3875,57,0,38,0,0,15,15,14,0,0,3,0,2,0,0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
380,70,2,10,0,0,109,780,753,455,75,191,201,186,69,0,58,0,0,24,24,21,0,0,8,0,6,0,0,2,2,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
381,70,2,10,0,1,11591,41750,37692,38509,14221,52083,49644,44859,69,0,58,0,0,24,24,21,0,0,8,0,6,0,0,2,2,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
382,70,2,10,1,0,753,2945,3257,6213,503,1267,1667,3664,69,0,58,0,0,24,24,21,0,0,11,0,12,0,0,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
383,70,2,10,1,1,22186,76878,71456,91777,28141,83276,86697,99817,69,0,58,0,0,24,24,21,0,0,11,0,12,0,0,6,6,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
384,70,2,10,2,0,12615,100183,104777,128413,8461,76970,83434,83476,69,0,58,0,0,24,24,21,0,0,24,0,12,0,0,9,9,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
385,70,2,10,2,1,27912,119340,118948,151198,28182,113528,116366,131063,69,0,58,0,0,24,24,21,0,0,24,0,12,0,0,9,9,5,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
386,70,2,10,3,0,681,1766,1743,3100,433,808,877,1754,69,0,58,0,0,24,24,21,0,0,24,0,23,0,0,7,7,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
387,70,2,10,3,1,14142,49086,42039,44665,15314,54255,48595,46719,69,0,58,0,0,24,24,21,0,0,24,0,23,0,0,7,7,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
388,70,2,10,4,0,0,4,8,1,0,4,3,4,69,0,58,0,0,24,24,21,0,0,2,0,5,0,0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
389,70,2,10,4,1,797,4470,4449,3127,1100,5614,5604,3860,69,0,58,0,0,24,24,21,0,0,2,0,5,0,0,1,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
390,71,3,10,0,0,119,965,877,495,66,232,201,222,155,0,80,1,0,46,46,32,0,0,19,0,23,0,0,5,5,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
391,71,3,10,0,1,11300,42479,38507,39561,13715,52694,50566,47430,155,0,80,1,0,46,46,32,0,0,19,0,23,0,0,5,5,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
392,71,3,10,1,0,1137,3207,3669,6463,590,1294,1793,3975,155,0,80,1,0,46,46,32,0,0,31,0,12,0,0,10,10,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
393,71,3,10,1,1,24043,78479,74907,96590,25919,84211,84660,100068,155,0,80,1,0,46,46,32,0,0,31,0,12,0,0,10,10,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
394,71,3,10,2,0,15283,100252,106285,129781,9748,75977,79880,85236,155,0,80,1,0,46,46,32,0,0,62,0,19,0,0,17,17,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
395,71,3,10,2,1,31563,120534,120277,159958,28100,112220,110603,136988,155,0,80,1,0,46,46,32,0,0,62,0,19,0,0,17,17,7,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
396,71,3,10,3,0,791,1799,1947,3296,459,791,939,1939,155,0,80,1,0,46,46,32,0,0,40,0,23,1,0,12,12,10,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
397,71,3,10,3,1,14692,48894,42849,46349,15326,54059,47959,49202,155,0,80,1,0,46,46,32,0,0,40,0,23,1,0,12,12,10,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
398,71,3,10,4,0,0,5,12,3,3,4,3,4,155,0,80,1,0,46,46,32,0,0,3,0,3,0,0,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
399,71,3,10,4,1,808,4412,4440,3338,1182,5630,5630,4124,155,0,80,1,0,46,46,32,0,0,3,0,3,0,0,2,2,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
400,72,4,10,0,0,144,973,909,605,65,163,248,235,355,0,108,0,0,96,96,45,0,0,29,0,19,0,0,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
401,72,4,10,0,1,12029,44526,40891,44331,14048,51493,52234,50148,355,0,108,0,0,96,96,45,0,0,29,0,19,0,0,9,9,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
402,72,4,10,1,0,1201,3256,3787,6956,639,1339,2165,3360,355,0,108,0,0,96,96,45,0,0,96,0,34,0,0,23,23,12,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
403,72,4,10,1,1,25784,80742,78942,104546,25894,86729,93858,103485,355,0,108,0,0,96,96,45,0,0,96,0,34,0,0,23,23,12,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
404,72,4,10,2,0,17172,99219,106526,137246,10138,68569,78746,74046,355,0,108,0,0,96,96,45,0,0,137,0,16,0,0,37,37,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
405,72,4,10,2,1,34650,122360,123609,169896,29127,108058,113961,131445,355,0,108,0,0,96,96,45,0,0,137,0,16,0,0,37,37,9,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
406,72,4,10,3,0,857,1889,2060,3620,536,856,1092,1862,355,0,108,0,0,96,96,45,0,0,80,0,36,0,0,23,23,14,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
407,72,4,10,3,1,15340,50394,43740,51260,15875,52952,50474,51773,355,0,108,0,0,96,96,45,0,0,80,0,36,0,0,23,23,14,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
408,72,4,10,4,0,0,3,6,1,0,1,1,5,355,0,108,0,0,96,96,45,0,0,13,0,3,0,0,3,3,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
409,72,4,10,4,1,985,4654,4856,3893,1180,5510,5867,4093,355,0,108,0,0,96,96,45,0,0,13,0,3,0,0,3,3,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
410,73,5,10,0,0,169,933,912,611,60,203,207,259,619,0,152,0,0,183,183,66,0,0,79,0,27,0,0,20,20,13,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
411,73,5,10,0,1,14480,45410,42379,62152,15454,57012,55282,61746,619,0,152,0,0,183,183,66,0,0,79,0,27,0,0,20,20,13,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
412,73,5,10,1,0,1906,3185,3690,7127,593,1012,1699,2350,619,0,152,0,0,183,183,66,0,0,166,0,44,0,0,47,47,18,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
413,73,5,10,1,1,32100,82508,81521,141993,27188,95744,92928,112839,619,0,152,0,0,183,183,66,0,0,166,0,44,0,0,47,47,18,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
414,73,5,10,2,0,26436,93520,102375,134206,9927,57114,56280,51094,619,0,152,0,0,183,183,66,0,0,182,0,29,0,0,62,62,12,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
415,73,5,10,2,1,45239,117496,120998,219582,29004,108007,104284,126963,619,0,152,0,0,183,183,66,0,0,182,0,29,0,0,62,62,12,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
416,73,5,10,3,0,1175,1873,2190,3641,449,774,1081,1356,619,0,152,0,0,183,183,66,0,0,166,0,50,0,0,47,47,21,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
417,73,5,10,3,1,18617,52370,47814,71139,17418,60845,53828,60355,619,0,152,0,0,183,183,66,0,0,166,0,50,0,0,47,47,21,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
418,73,5,10,4,0,2,7,7,7,1,1,1,1,619,0,152,0,0,183,183,66,0,0,26,0,2,0,0,7,7,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
419,73,5,10,4,1,1218,4814,5268,5732,1240,5766,5666,5121,619,0,152,0,0,183,183,66,0,0,26,0,2,0,0,7,7,2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
420,74,6,10,0,0,253,526,624,449,90,119,189,183,642,1,176,2,1,274,274,90,0,1,86,0,22,0,0,33,33,16,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
421,74,6,10,0,1,28073,31895,44933,62812,26560,32803,48326,61590,642,1,176,2,1,274,274,90,0,1,86,0,22,0,0,33,33,16,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
422,74,6,10,1,0,4147,2163,4196,6269,876,499,1279,1299,642,1,176,2,1,274,274,90,0,1,163,0,39,1,0,70,70,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
423,74,6,10,1,1,69400,64936,104537,150062,49229,53822,85490,103901,642,1,176,2,1,274,274,90,0,1,163,0,39,1,0,70,70,23,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
424,74,6,10,2,0,47642,53482,99742,126091,15446,21764,37696,35575,642,1,176,2,1,274,274,90,0,1,176,1,37,0,1,87,87,18,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
425,74,6,10,2,1,79623,85823,168759,229155,44583,51398,94844,113710,642,1,176,2,1,274,274,90,0,1,176,1,37,0,1,87,87,18,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
426,74,6,10,3,0,2178,1559,2314,3249,712,470,734,895,642,1,176,2,1,274,274,90,0,1,194,0,71,1,0,74,74,31,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
427,74,6,10,3,1,35576,43095,59192,79619,28002,36355,49021,57826,642,1,176,2,1,274,274,90,0,1,194,0,71,1,0,74,74,31,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
428,74,6,10,4,0,2,2,6,2,0,0,0,0,642,1,176,2,1,274,274,90,0,1,23,0,7,0,0,10,10,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
429,74,6,10,4,1,2414,3727,4615,5712,2424,3402,4475,4825,642,1,176,2,1,274,274,90,0,1,23,0,7,0,0,10,10,3,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
430,75,0,11,0,0,228,561,624,337,92,67,118,131,1035,0,210,4,0,419,419,117,1,1,119,0,38,1,0,49,49,20,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
431,75,0,11,0,1,36821,24478,40135,44857,31353,24354,40472,45732,1035,0,210,4,0,419,419,117,1,1,119,0,38,1,0,49,49,20,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
432,75,0,11,1,0,4945,2846,3607,3235,665,345,880,686,1035,0,210,4,0,419,419,117,1,1,432,0,53,0,0,131,131,29,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
433,75,0,11,1,1,85957,61627,95257,95133,47992,44607,70160,67399,1035,0,210,4,0,419,419,117,1,1,432,0,53,0,0,131,131,29,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
434,75,0,11,2,0,56035,46951,88828,66855,12269,13015,25703,16748,1035,0,210,4,0,419,419,117,1,1,206,0,34,2,0,116,116,22,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
435,75,0,11,2,1,95793,69311,130866,121775,43669,38002,69202,60455,1035,0,210,4,0,419,419,117,1,1,206,0,34,2,0,116,116,22,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
436,75,0,11,3,0,2366,1337,1695,2156,628,302,559,617,1035,0,210,4,0,419,419,117,1,1,231,0,66,1,0,106,106,39,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
437,75,0,11,3,1,45768,35207,51086,49971,30889,27392,38925,38284,1035,0,210,4,0,419,419,117,1,1,231,0,66,1,0,106,106,39,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
438,75,0,11,4,0,0,1,2,1,4,1,2,0,1035,0,210,4,0,419,419,117,1,1,47,0,19,0,0,17,17,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
439,75,0,11,4,1,3273,2465,3738,3408,2425,2535,3399,2918,1035,0,210,4,0,419,419,117,1,1,47,0,19,0,0,17,17,6,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.005,1.0,0.0
440,76,1,11,0,0,96,961,848,396,36,127,199,135,2121,1,341,8,1,714,714,161,2,2,305,0,74,3,0,92,92,30,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
441,76,1,11,0,1,14025,40870,36862,35378,15326,36587,39027,34605,2121,1,341,8,1,714,714,161,2,2,305,0,74,3,0,92,92,30,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
442,76,1,11,1,0,746,2893,3303,4803,117,580,1024,794,2121,1,341,8,1,714,714,161,2,2,740,1,91,1,1,234,234,41,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
443,76,1,11,1,1,25004,74136,69919,80332,20342,56867,64173,54283,2121,1,341,8,1,714,714,161,2,2,740,1,91,1,1,234,234,41,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
444,76,1,11,2,0,9774,78211,83512,94657,2789,27030,29567,16569,2121,1,341,8,1,714,714,161,2,2,457,0,46,0,0,178,178,28,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
445,76,1,11,2,1,26680,102214,100418,121765,15436,63773,68235,50136,2121,1,341,8,1,714,714,161,2,2,457,0,46,0,0,178,178,28,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
446,76,1,11,3,0,637,1798,1907,2667,227,494,791,679,2121,1,341,8,1,714,714,161,2,2,528,0,115,4,0,180,180,55,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
